,screenName,description,location,following,followers,totaltweets,retweetcount,text,topic
28,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,90,"Amazon is planning to lay off some 10,000 employees in corporate and technology jobs, the New York Times reported on Monday, citing anonymous sources with knowledge of the matter https://t.co/cR3fJw88Fp https://t.co/aDu6kB1uzN",Technology
29,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,133,"Amazon is planning to lay off some 10,000 employees in corporate and technology jobs, the New York Times reports, citing anonymous sources with knowledge of the matter https://t.co/PIsLo92ct1 https://t.co/nOO35y6Xx1",Technology
30,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,116,"Amazon is planning to lay off some 10,000 employees in corporate and technology jobs, the New York Times reports, citing anonymous sources with knowledge of the matter https://t.co/cTuOp3qE8T",Technology
31,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,4,"A federal judge has blocked Title 42, a public health rule that allowed the US to expel migrants at the Mexico border. Here's what that means, and what could happen next. https://t.co/tgKI4DsGle",Politics
32,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,56,"JUST IN: Republicans will control the House, CNN projects. It's not the red wave Republicans had envisioned, but it will allow the party to launch investigations into the Biden administration and block his agenda. https://t.co/fcwG2qvjJ7 https://t.co/RB5FG18UuG",Politics
33,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,39,No one in American politics brings Democrats — and fed-up conservatives — together quite like Donald Trump. https://t.co/8hD88nBMM7,Politics
34,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,24,The Atlanta-area prosecutor investigating Donald Trump and his allies has hit a roadblock in her effort to gain testimony from some of the Georgia Republicans who signed on as fake electors. https://t.co/xzmkS3GuYs,Politics
35,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,39,"JUST IN: Mitch McConnell will remain Senate GOP leader, fending off a challenge by Rick Scott amid divisions within the party and disappointing midterms. https://t.co/fqMR76q0DL",Politics
36,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,44,"If Donald Trump wins the 2024 presidential election, he will become only the second person to serve two nonconsecutive terms as commander-in-chief https://t.co/kyZUFeNAZ6 https://t.co/Jzdeva2zMw",Politics
37,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,32,"CIA Director Bill Burns traveled to Kyiv to meet with Ukrainian President Volodymyr Zelensky and his intelligence counterparts on Tuesday, according to a US official https://t.co/N0mMM8eqwf",Politics
38,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,173,Ivanka Trump has announced that she doesn’t plan to be involved in former President Donald Trump’s campaign https://t.co/xYB6f0XzcE,Politics
39,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,34,How to watch CNN’s town hall with former Vice President Mike Pence https://t.co/dDZzldiFYm,Politics
40,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,28,New York Times reporter @maggieNYT discusses former President Donald Trump's 2024 announcement speech. Watch: https://t.co/ImjfAs11Ym,Politics
41,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,42,CNN's @ddale8 fact-checks the statements made by former President Donald Trump during his 2024 presidential bid announcement. Watch here: https://t.co/qK43sPqAYj,Politics
42,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,23,This is how Donald Trump’s war chest might benefit his presidential campaign https://t.co/eRSHESEt7K,Politics
43,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,169,Watch as CNN’s @ddale8 fact-checks former President Donald Trump’s 2024 presidential bid announcement. https://t.co/kQ238Ar6dX,Politics
44,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,780,"JUST IN: Former President Donald Trump announces another run for the White House and enters the 2024 race, aiming to become only the second US president ever elected to two nonconsecutive terms. https://t.co/RTLP0FmAcL https://t.co/2C83Fuhyfh",Politics
45,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541102,389979,164,"A Georgia Superior Court judge has overturned the state’s law banning abortions as early as six weeks of pregnancy, ruling it unconstitutional and saying it cannot be enforced https://t.co/Ivkl0zO2Z6",Politics
46,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,67,Michael Flynn ordered to testify in Atlanta grand jury probe into Trump’s election subversion https://t.co/PNacL15esZ,Politics
47,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,63,"JUST IN: Judge blocks Title 42, the controversial Trump-era pandemic rule allowing US authorities to expel over 1 million migrants who crossed the US-Mexico border https://t.co/pvQPoGqY4d",Politics
48,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,50,"A New York judge threw out Mary Trump’s lawsuit against former President Donald Trump, saying her claims are barred by an earlier settlement she reached more than 20 years ago https://t.co/NsfW0IOaFX",Politics
49,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,37,Florida Sen. Rick Scott has told fellow GOP senators he will challenge Senate Minority Leader Mitch McConnell to be leader of the party in the chamber next year. https://t.co/SDor1vChAU https://t.co/Uqv3C43Mgp,Politics
50,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,37,"The man accused of attacking House Speaker Nancy Pelosi’s husband, Paul Pelosi, pleaded not guilty in a San Francisco federal court https://t.co/728mW1iXLS",Politics
51,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,69,"Rick Scott told fellow GOP senators he will challenge Senate Minority Leader Mitch McConnell to be leader of the party in the chamber next year
https://t.co/RyxXG22YsT",Politics
52,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,67,"JUST IN: House GOP leader Kevin McCarthy has won his party's nomination for speaker, beating conservative challenger Rep. Andy Biggs in a 188-31 vote https://t.co/ccSArQHNUD",Politics
53,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,27,Who inspires you? Show the 2022 CNN Heroes your ❤️ with your votes. You can vote up to 10 times a day every day at https://t.co/5KReMqWuSO https://t.co/LTjo0rsDbh,Politics
54,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,64,A top Israeli official has confirmed the existence of a US investigation into the killing of Palestinian-American journalist Shireen Abu Akleh but said Israel’s government would not cooperate with the American probe https://t.co/WDQWiJwnPr,Politics
55,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,72,"US Naval Forces intercepted a “large quantity” of explosive material in the Gulf of Oman heading to Yemen from Iran last week, according to a statement from US Naval Forces Central Command https://t.co/FtPXSQ5a14",Politics
56,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,33,"CNN's @kaitlancollins speaks with Democratic Nevada Sen. Catherine Cortez Masto, whose recent reelection denied Republicans the chance to control the Senate. 

Watch here: https://t.co/wQwYeWAJDC",Politics
57,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,51,Airlines have paid more than $600 million in refunds to hundreds of thousands of passengers for canceled or changed flights https://t.co/UUXs8qdvrD https://t.co/F578XXIolF,Politics
58,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,109,"EXCLUSIVE: US intelligence suggests Russia may have delayed announcing its withdrawal from Kherson until after midterms, sources say https://t.co/0MtDzFawkq",Politics
59,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,34,"Airlines have paid more than $600 million in refunds to hundreds of thousands of passengers for canceled or changed flights since the start of the Covid-19 pandemic, the Department of Transportation announced. https://t.co/PkyoeUjewL",Politics
60,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541104,389979,60,The world can breathe a little easier after US President Joe Biden’s talks with Chinese leader Xi Jinping. But the two 21st century superpowers are still on a collision course. | Analysis by @StCollinson https://t.co/paKcN0bYOX,Politics
61,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,232,"“It shook me profoundly""

In a new book, former first lady Michelle Obama addresses the deep hurt and disappointment she felt when Donald Trump won the 2016 presidential election. https://t.co/UHx9DnRvbp",Politics
62,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,90,"Former Trump White House aide to testify Wednesday before Atlanta-area grand jury in investigation into efforts to overturn 2020 election, source says. https://t.co/yMHSJ3kngn",Politics
63,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,41,"The US has been looking into modifications that can be made to the deadly drone, according to two officials. Changes that would make the potential of losing any less of a danger and possibly increase the likelihood of Ukraine receiving them. https://t.co/9kJ4zI0O8W",Politics
64,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,106,"The House select committee investigating the January 6, 2021, Capitol Hill insurrection said former President Donald Trump has “failed to comply” with its subpoena for documents and testimony. https://t.co/66wGDXPEDf",Politics
65,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,213,"Conservative attorney George Conway calls former President Donald Trump's claim that the remaining documents being reviewed by the Mar-a-Lago special master should be considered personal records and excluded from review ""ridiculous."" Watch: https://t.co/ETSt4trmNz",Politics
66,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,24,"A new Congress won’t be sworn in until January and control of the House has not yet been determined, but Republicans appear on track to recapture the chamber and the race to determine who will serve as the next speaker is underway https://t.co/LywEBrTgSE",Politics
67,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,41,CNN panelists on @TheLeadCNN discuss Lara Trump's veiled warning to DeSantis over a potential 2024 presidential run. Watch: https://t.co/0ZFIKLXc0V,Politics
68,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,49,"Trump has been privately encouraging allies to support House Minority Leader Kevin McCarthy’s bid for House speaker, sources say, believing he will be an asset down the road should the former president find himself in a contested 2024 primary https://t.co/qEQ74Ig7HB",Politics
69,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,74,Hear what US President Biden and Chinese leader Xi Jinping said to each other as they sat down face-to-face for the first time since Biden took office https://t.co/ZcuGutqPxx https://t.co/GZ3Rlvb9Vb,Politics
70,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,172,Trump has argued in a newly public court filing that a president gets to decide whether records from his White House are personal documents – and that he had decided that all the records he took to Mar-a-Lago were in fact his personal property https://t.co/ShPibjDZrk,Politics
71,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,39,Outgoing Republican Massachusetts Gov. Charlie Baker talks with CNN's @jaketapper about former President Donald Trump's potential impact on the results of the 2022 midterm election. Watch: https://t.co/rnQQZmBNyU,Politics
72,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,60,Federal prosecutors have closed the foreign lobbying investigation into Rudy Giuliani without any charges https://t.co/UDkAq3A1BP,Politics
73,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,68,"Senate Majority Leader Chuck Schumer (D-NY) discusses how the Democratic Party defied historic odds during the midterm election. Schumer says he feels the ""American people saw that democracy was at risk"" and that impacted votes. https://t.co/FP0GL9f8Sk https://t.co/leu60WuZrT",Politics
74,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,38,"""I do think that youth turnout is what made the difference here.""

@AOC shares her thoughts on the midterms, ""the squad"" and more. https://t.co/Cp6ru2v1IZ https://t.co/CE5EOaPHmm",Politics
75,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,54,"“American people saw that democracy was at risk.”

Senate Majority Leader Chuck Schumer, who won his reelection, discusses how the Democratic Party defied historic odds during the midterm election. CNN This Morning’s @kaitlancollins has more.

Watch here: https://t.co/RQQnB4upZI",Politics
76,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,246,"Documents show six nations spent more than $700,000 at Trump's DC hotel, a rare case of foreign governments spending money with a sitting president https://t.co/nds7KUZFjI",Politics
77,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,28,"Pollster and communication strategist @FrankLuntz joins “CNN This Morning” to discuss the 2022 midterm elections and why pundits and poll watchers got their predictions wrong.

Watch here: https://t.co/5QnUveuN17",Politics
78,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,138,JUST IN: The Supreme Court says the House January 6 committee may obtain the phone and text records of Arizona Republican Party Chair Kelli Ward https://t.co/kC4T5fK7ZI,Politics
79,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,59,The CIA director is meeting with his Russian counterpart to deliver a message on the use of nuclear weapons and discuss the detention of US citizens https://t.co/wBR2OC85OM,Politics
80,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,340,Hear what Biden and Xi said to each other in first meeting as heads of state. https://t.co/731iGGOvSx https://t.co/weHKmzWEdd,Politics
81,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,112,"Former President Donald Trump repeatedly told his onetime White House chief of staff, John Kelly, that he wanted the Internal Revenue Service to investigate his political foes, Kelly told The New York Times. https://t.co/KYemxi88nB",Politics
82,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,177,"Former Vice President Mike Pence said former President Donald Trump’s words on social media during the January 6, 2021, attack on the US Capitol were “reckless” and criticized Trump for being “part of the problem” that day. https://t.co/smhaEkLHkr",Politics
83,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,62,"“This is race-baiting in the worst form.” 

CNN's Van Jones and Don Lemon react to Sen. Lindsey Graham’s emotional plea in favor of Republican candidate Herschel Walker on Fox. https://t.co/vZ6b3b4yB7 https://t.co/xoC1hXFJ1G",Politics
84,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,319,"""I do think that youth turnout is what made the difference here.""

@AOC shares her thoughts on the midterms, ""the squad"" and more. https://t.co/QSU19zjE17 https://t.co/WF9ITyZbqD",Politics
85,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,66,"“I know I’m stronger.""

Asked if the results put him in a stronger position heading into the meeting with Chinese leader Xi Jinping, President Joe Biden didn’t hesitate. https://t.co/mGn0ZjrT8s",Politics
86,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,103,"Increased threats against lawmakers have made Representative @AOC fear for her life. She talks personal safety, election results, and her time in Congress on the next episode of Who’s Talking to #ChrisWallace, tonight at 7 p.m. ET https://t.co/5KDYFkgsOS",Politics
87,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60541107,389979,395,Republican Gov. Larry Hogan of Maryland said that former President Donald Trump has cost the GOP the last three elections and it’s past time to reassess what’s important to the party. https://t.co/ACXct0200X,Politics
