,screenName,description,location,following,followers,totaltweets,retweetcount,text,topic
607,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554820,390185,33,The battle for control of the House is now the biggest unanswered question of this year's midterm elections after Democrats kept their narrow Senate majority. Here's what you need to know. https://t.co/Q4ACXiRObU,sports
608,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554820,390185,53,"New mornings. New power trio. CNN This Morning airs weekdays at 6 a.m. ET with @DonLemon, @PoppyHarlowCNN, and @KaitlanCollins https://t.co/Ec6b0EJiwG",sports
609,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554820,390185,77,Crowd erupts in laughter after UN Secretary General reads the wrong speech https://t.co/bvbGl5auJz,sports
610,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554820,390185,68,"With Sen. Cortez Masto's key win in Nevada, Democrats will maintain control of the chamber in a big victory for President Biden, CNN projects
https://t.co/kaau6KHN1N",sports
611,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554820,390185,121,"""I actually don't even like wearing clothes anymore."" 

Jason Momoa stripped down on live TV to show off his Hawaiian malo. https://t.co/cJcb14MGCy https://t.co/mVipYZMmQO",sports
612,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554820,390185,519,"The New York Democrat said the deluge of threats against her means “when I wake up in the morning, I hesitate to walk my dog. It means when I come home, I have to ask my fiancé to come out to where my car is to walk me just from my car to my front door” https://t.co/BNEK2VQfCl",sports
613,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554820,390185,50,Cast and crew members attended a first-of-its-kind Marvel premiere in Africa. Stars talked to CNN about the importance and significance of celebrating in a place where many of them have deep https://t.co/sDiQ0ijLVD https://t.co/ZfNseh3v27,sports
614,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554820,390185,73,"For the first time in Disneyland's 67-year history, there are now characters in wheelchairs represented on an attraction. https://t.co/FNBiIhzaVc https://t.co/rQjtwqnZul",sports
615,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554820,390185,71,"Dolly Parton is the latest recipient of Jeff Bezos’ Courage and Civility Award 
https://t.co/6FdJVSpB3s",sports
616,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554820,390185,49,"Lewis Pugh is tackling the climate crisis one open water swim at a time. He just completed the world's first swim across the Red Sea, from Saudi Arabia to Egypt. https://t.co/k0YdVfn5U0 https://t.co/I1NYnZRpdX",sports
617,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554820,390185,206,Two models in Los Angeles are urging other curvy women to speak out on size discrimination after saying they were denied entry to a popular lounge because of their bodies. https://t.co/Bq1Cd33dfM,sports
618,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554820,390185,101,"""The shocking thing about this year (assuming the current trends hold) is that Biden is quite unpopular,"" writes Harry Enten | Analysis https://t.co/2fdemuBrVr",sports
619,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554820,390185,71,"Fresno police arrested two people this week for the September killings of 18-year-old Yanelly Solorio-Rivera and her three-week-old daughter, Celine -- and Yanelly's sister is one of the suspects, according to authorities. https://t.co/EhJBDmjeSJ",sports
620,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,27,The Austrian capital is staging a comeback with a surreal ad campaign featuring a walking belly https://t.co/wfZDcOuxzg https://t.co/NH02K09yCR,sports
621,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,331,"""It was compared to a turducken?"" 

A python's last big meal was a doozy. Look what scientists found when they opened him up. https://t.co/uTJsWbWDRU https://t.co/ZGuIZTqA2Q",sports
622,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,103,"Authorities in California are searching for a 25-year-old woman believed to be ""at risk"" after a ""significant amount of blood"" was found in her home, according to police. https://t.co/bid0kEyuu8",sports
623,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,42,"Dave Chappelle addressed several contentious topics in his latest “Saturday Night Live” monologue, focusing mostly on Kanye West’s recent antisemitic comments. https://t.co/SncFuRXdsH",sports
624,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,52,"This electric car has 456 solar cells integrated into its roof, body and bonnet to boost its driving range https://t.co/icEHhJxLlU",sports
625,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,43,This robot can harvest raspberries autonomously https://t.co/HV0vEDykNx,sports
626,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,56,"Tickets have been selling out fast for Thailand's ""floating train,"" which creates the illusion of aquatic rail travel as it journeys across a reservoir. https://t.co/08ZCppsuKc https://t.co/54zzwWoAyZ",sports
627,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,276,"President Joe Biden has accepted the resignation of US Customs and Border Protection Commissioner Christopher Magnus, the White House said. 
https://t.co/Ov9vLk6zCF",sports
628,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,47,You probably didn't know this North Carolina city is a museum mecca https://t.co/PMv6gZwyAj https://t.co/cWHCVVlbIV,sports
629,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,87,A new study has found that octopuses are capable of surprisingly human-like behavior https://t.co/YWkNKIvEIx https://t.co/kv0aVkCUvf,sports
630,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,70,Cast and crew members attended a first-of-its-kind Marvel premiere in Africa. Stars talked to CNN about the importance and significance of celebrating in a place where many of them have deep https://t.co/LIJ5zcFesA https://t.co/cWVI5iJSjy,sports
631,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,100,"The collection of nearly 10,000 brains, taken without consent from patients who died in Denmark's psychiatric hospitals over four decades, are untouched by modern medicine.

They're a valuable medical resource -- and an ethical dilemma. https://t.co/6rkN95m7BS",sports
632,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,56,Reporter @eringriffith says there could be even deeper job cuts in the tech sector  https://t.co/XUvANmFSNZ https://t.co/HenqHLYfM5,sports
633,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,79,"Dolly Parton is the latest recipient of Jeff Bezos’ Courage and Civility Award 
https://t.co/CiftLM4grv",sports
634,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,331,"Mehran Karimi Nasseri, the man who had lived inside the Paris-Charles de Gaulle airport for years and inspired Steven Spielberg’s 2004 film “The Terminal”, died Saturday at the same airport.
https://t.co/3tEcbktLnQ",sports
635,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,593,"With Sen. Cortez Masto's key win in Nevada, Democrats will maintain control of the chamber in a big victory for President Biden, CNN projects
https://t.co/m4v1kAujjR",sports
636,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,259,"""This is what liberation looks like, this is what liberation feels like""

Euphoric crowds burst into song as @NicRobertsonCNN reports from the newly liberated Ukrainian city of Kherson https://t.co/7Oe65u7SgQ https://t.co/0oYbxyJ3e6",sports
637,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,116,"Sam Bankman-Fried woke up on Monday still a billionaire, even as his cryptocurrency empire was beginning to unravel. By Friday, his fortune was completely wiped out. https://t.co/qtJEwvnnob",sports
638,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,85,There is no sugarcoating it: This is a terrible time to buy a home. https://t.co/SCoL4PEqOM,sports
639,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,90,"Renowned street artist Banksy has unveiled his latest artwork in an Instagram post -- a mural in the liberated Ukrainian town of Borodianka.
https://t.co/ar2sEkj2Hc",sports
640,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,42,"A man made a run to Walmart in Rocky Mount, North Carolina, and came home $100,000 richer.
https://t.co/kvVgG6QuDG",sports
641,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,78,"Disney is planning to freeze hiring and cut some jobs as it strives to move the Disney+ streaming service to profitability against a backdrop of economic uncertainty
https://t.co/3xbAergWYN",sports
642,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,81,"Playbill, a news outlet and guide for the Broadway theater community and theatergoers, said Friday it left Twitter after Elon Musk took over the platform.
https://t.co/iYQJr7oymW",sports
643,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,48,"He played one of the most iconic characters on television as the Fonz on Happy Days and talks about one of his biggest regrets of his career.  @HWinkler4Real talks about his upbringing and career on Who’s Talking to Chris Wallace, Sunday at 7 p.m. ET https://t.co/OYuYcyMFG9",sports
644,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,126,"Two planes have collided during the Wings Over Dallas air show at Dallas Executive Airport, authorities said
https://t.co/pAudy2cXdt",sports
645,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,103,"A Georgia man has been arrested for animal cruelty and dog fighting after detectives found 106 dogs in poor conditions at his property, officials said.
https://t.co/4Xt5fbp3qu",sports
646,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,69,Holocaust survivor left on a bench as a baby finds new family at 80 https://t.co/0uZyshmRjG,sports
647,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,55,This is the biggest wild card in the climate crisis https://t.co/hAPuK3tIFg,sports
648,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,68,Reporter @eringriffith says there could be even deeper job cuts in the tech sector  https://t.co/GMDP8RITrX https://t.co/PKqEMNcInJ,sports
649,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,98,"The city’s residents have no water, no internet connection and little power. But as a CNN crew entered Kherson's city center on Saturday, the mood was euphoric https://t.co/p7umMg3IHB",sports
650,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,36,Cast and crew members attended a first-of-its-kind Marvel premiere in Africa. Stars talked to CNN about the importance and significance of celebrating in a place where many of them have deep https://t.co/H68kxQZDPy https://t.co/g1VUOxwKm1,sports
651,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,50,A bouncing baby gorilla has been born at the Fort Worth Zoo in Texas https://t.co/caVAxi23g3,sports
652,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,59,"Belching lakes, mystery craters, ""zombie fires"": How the climate crisis is transforming the Arctic permafrost https://t.co/0yQ3MBMFq6",sports
653,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,32,"Richard Casper and CreatiVets are using art and music to help fellow vets heal by sharing their stories. 

You can vote for Richard become CNN Hero of the Year. Vote for him or any of the other Top 10 CNN Heroes right now at https://t.co/ANMKKlbytz. https://t.co/HrIk1iWNJ1",sports
654,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,58,Larry David made a prediction about this week’s crypto meltdown that was prettaaay prettaaay good. https://t.co/4YFUx2MU4w,sports
655,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,77,"Reporter @eringriffith says there are reported to have been 100,000 job losses in the tech industry so far this year, and that ""people that have never had to work that hard to find a job in tech before"" might now have to work harder to find one https://t.co/RD11qoobpn https://t.co/q3jfTYgebb",sports
656,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,48,Stocks soared in their best day since 2020 on Thursday amid easing inflation https://t.co/ewtSOvlAS1 https://t.co/8gzD0r17W0,sports
657,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,550,"""It's the best day in my life because our town is free""

A resident of the liberated Ukrainian city of Kherson describes Russian soldiers as ""orcs"" and ""fascists"" https://t.co/GAueY1UYPv https://t.co/bPXyR9ZpIv",sports
658,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,60,"In Volusia County, at least 49 beachfront properties, including hotels and condos, have been deemed “unsafe” in the aftermath of Nicole https://t.co/XU5f1LF9Ca",sports
659,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554826,390185,43,Meet the history-makers of the 2022 midterm elections. https://t.co/du8Ohi9s2r,sports
660,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,30,Brooklyn Nets owner Joe Tsai says he believes Nets star Kyrie Irving “does not have any beliefs of hate towards Jewish people” https://t.co/CLjP8HXGBu,sports
661,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,40,Why Planet Fitness hasn’t raised its $10 monthly gym price in 30 years https://t.co/zhDuXqxXcE,sports
662,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,24,UFC president Dana White is getting into the slap game https://t.co/VpTWyyRpko,sports
663,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,38,Rainn Wilson has “changed” his name and is inviting others to do the same. https://t.co/usnm19slKk,sports
664,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,79,"For the first time in Disneyland's 67-year history, there are now characters in wheelchairs represented on an attraction. https://t.co/LM7AVYkI3X",sports
665,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,67,"Former Vice President Mike Pence shares his thoughts on democracy and his vision for the Republican Party in a new CNN town hall. Join him and host, Jake Tapper on Wednesday at 9 p.m. ET https://t.co/nIMtbntZx9",sports
666,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,129,"$473 million in assets are missing from the reeling cryptocurrency exchange, which just filed for bankruptcy.
https://t.co/w0iKwLWhFR",sports
667,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,168,Renowned street artist Banksy has unveiled his latest artwork in an Instagram post – a mural in the liberated Ukrainian town of Borodianka https://t.co/SkDrtF0Tac,sports
668,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,32,"Family and fans gathered to honor Takeoff from Migos at a memorial service at State Farm Arena in Atlanta, Georgia.
CNN's @Ryanyoungnews takes a closer look at the life and talent of the young rapper. Watch here: https://t.co/tr9P6S30Hb",sports
669,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,214,"A citizen of the newly liberated Ukrainian city of Kherson tells @NicRobertsonCNN he is ""full of happiness"" since Russian troops left the city
https://t.co/sbxaO3Tokb https://t.co/QVtmHAjxQQ",sports
670,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,727,"""They are the superheroes""

Ukrainian special forces soldier Daniel describes the citizens of Kherson who lived under Russian occupation as ""heroes"" https://t.co/Z54ihXxoeN https://t.co/TvxBDzwXdx",sports
671,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,121,Alexei is a journalist who recorded footage while Kherson was occupied by Russian troops. He tells @NicRobertsonCNN that he was afraid of being kidnapped before the city was liberated https://t.co/efCnMX4BRd https://t.co/o9X5oN3erW,sports
672,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,137,🎂 Bring out the candles – 115 of them 🎂 https://t.co/Br0kdA7WeT,sports
673,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,31,UK's flagship carrier is the latest airline to relax its rigid uniform rules in a bid to champion the individuality of employees. https://t.co/LXFmXRcm4Y,sports
674,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,104,There is no sugarcoating it: This is a terrible time to buy a home. https://t.co/lu0ZqYUZ3t,sports
675,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,165,"Sam Bankman-Fried woke up on Monday still a billionaire, even as his cryptocurrency empire was beginning to unravel. By Friday, his fortune was completely wiped out. https://t.co/hXcIbyAmiD",sports
676,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,99,"After eight months living under Russian occupation, euphoric Ukrainians gather in the city's ""Freedom Square"" to celebrate liberation https://t.co/AH5F3YrVn3",sports
677,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,77,The NBA’s Miami Heat and Miami-Dade County have terminated their relationship with bankrupt cryptocurrency exchange FTX https://t.co/MexL53h5LS,sports
678,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,55,Optimism is making a comeback on Wall Street https://t.co/Ocli2rilkl https://t.co/hy7smEsCun,sports
679,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,76,Tonight Dave Chappelle will host “Saturday Night Live” for the third time – an appearance that is courting controversy before he even takes the stage https://t.co/uelLF1fuTy,sports
680,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,48,The trillion dollar crypto industry may see more regulation in the future https://t.co/Z7CD9S2xf3 https://t.co/EKWYH9qELG,sports
681,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,67,"A top Democratic super PAC will begin airing a new ad attacking Republican Herschel Walker’s character on Saturday, as both parties turn their focus to a Georgia Senate runoff that may end up determining control of the Senate https://t.co/VjOMLCze5W",sports
682,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,37,"Five years ago, a CNN reporter received a phone call from someone who said she could prove the Godfather of Soul was murdered. 

CNN’s podcast “The James Brown Mystery” follows the investigation that came next. 

Listen to the first four episodes. https://t.co/zTjDAPFuK3 https://t.co/JFMVm2y8Vj",sports
683,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,81,.@NicRobertsonCNN spoke to newly liberated residents in the Ukrainian city of Kherson after Russian forces retreated in one of the biggest setbacks for President Vladimir Putin since his invasion began. Watch here: https://t.co/x55CRfLdV4,sports
684,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,13,"After wreaking havoc in Florida, Nicole weakened into a post-tropical cyclone, bringing severe thunderstorms to the Carolinas and Virginia Friday before striking the Northeast https://t.co/5eo4hIzWlX",sports
685,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,47,"An Edinburgh Sheriff’s Court judge said that that the man claiming to be “Arthur Knight” among other aliases, is in fact Nicholas Rossi, whom the US is seeking extradition to face trial in Utah on a charge of rape, the ruling said https://t.co/gxPUUj4dXh",sports
686,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,173,"Amid efforts to find unidentified victims of the 1921 Tulsa Race Massacre in Oklahoma, a forensic anthropologist discovered that one of three sets of remains exhumed last week included a victim with a gunshot wound https://t.co/jXVmDD9ybI",sports
687,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,88,Fanta Bility was shot after she was leaving a high school football game with her family. https://t.co/Fdy1I4HwSR,sports
688,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,123,Renowned street artist Banksy has unveiled his latest artwork in an Instagram post – a mural in the liberated Ukrainian town of Borodianka https://t.co/c3lfZzLJto,sports
689,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,24,UFC president Dana White is getting into the slap game https://t.co/6y6lH1UBub,sports
690,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,52,A bouncing baby gorilla has been born at the Fort Worth Zoo in Texas https://t.co/hTjPS3BDz2,sports
691,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,53,An odd sonar blip near the wreckage of the Titanic had puzzled researchers for years. Divers who went to investigate made a surprising discovery. https://t.co/WTb5elMoWF https://t.co/EbQYDLfaej,sports
692,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,38,"After wreaking havoc in Florida, Nicole weakened into a post-tropical cyclone, bringing severe thunderstorms to the Carolinas and Virginia Friday before striking the Northeast https://t.co/LUsZwK992C",sports
693,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,31,"Alec Baldwin has filed a lawsuit in California against several individuals associated with the “Rust” film, according to a cross-complaint obtained by CNN https://t.co/QWmIktWY4O",sports
694,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,133,"After eight months living under Russian occupation, euphoric Ukrainians gather in the city's ""Freedom Square"" to celebrate liberation https://t.co/LIwEclERtC",sports
695,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,27,More than 100 new plaintiffs affected by water contamination at Red Hill Bulk Fuel Storage Facility in Hawaii have been included in a lawsuit against the United States government https://t.co/oFZ7c3ul9y,sports
696,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,7794,"""This is what liberation looks like, this is what liberation feels like""

Euphoric crowds burst into song as @NicRobertsonCNN reports from the newly liberated Ukrainian city of Kherson https://t.co/NYXB86MGic https://t.co/MsKyeGjSe9",sports
697,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,1097,60554825,390185,50,"Lewis Pugh is tackling the climate crisis one open water swim at a time. He just completed the world's first swim across the Red Sea, from Saudi Arabia to Egypt. https://t.co/3tw4VXqkox https://t.co/lJCQpvacrd",sports
